Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-tpgf,randomiser-7xud,randomiser-5qjw,Randomise questionnaire elements?,Question Key,Response,Accuracy
10,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-9,it,0
11,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-10,parts,1
12,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-11,of,1
13,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-12,all,1
14,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-13,fishing,1
15,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-14,and,1
16,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-15,cases,0
17,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-16,the,1
18,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-17,the,1
19,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-18,all,1
20,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-19,single,1
21,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-20,tool,1
22,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-21,dig,0
23,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-22,bone,0
24,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-23,small,1
25,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-24,the,1
26,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-25,roots,0
27,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-26,The,1
28,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-27,it,0
29,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-28,technology,0
30,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-29,chipped,0
31,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-30,stick,1
32,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-31,crafty,0
33,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-32,very,1
34,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-33,in,1
35,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-34,tool,1
36,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-35,age,1
37,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-36,had,0
38,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-37,through,1
39,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-38,would,1
40,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-39,thoughfully,0
41,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-40,putting,0
42,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-41,place,1
43,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-42,During,1
44,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-43,many,1
45,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-44,itinerary,0
46,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-45,man,1
47,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-46,with,1
48,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-47,knits,0
49,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-48,built,1
50,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-49,and,1
51,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-50,meat,0
52,1.72616E+12,12/09/2024 15:47:30,1.72616E+12,-4,12/09/2024 11:47:29,127065,4,questionnaire-g515,,40026520,BLIND,11696028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,END QUESTIONNAIRE,1942682,
1,1.72615E+12,12/09/2024 15:12:32,1.72615E+12,-4,12/09/2024 11:12:31,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,BEGIN QUESTIONNAIRE,,
2,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-1,His,0
3,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-2,knowledge,1
4,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-3,to,1
5,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-4,man,1
6,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-5,on,1
7,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-6,been,1
8,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-7,tools,1
9,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-8,for,1
10,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-9,x,0
11,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-10,periods,1
12,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-11,of,1
13,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-12,x,0
14,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-13,gathering,1
15,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-14,they,0
16,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-15,times,1
17,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-16,the,1
18,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-17,most,1
19,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-18,the,1
20,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-19,human,1
21,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-20,tool,1
22,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-21,dig,0
23,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-22,bone,0
24,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-23,round,1
25,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-24,the,1
26,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-25,bones,1
27,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-26,Flint,1
28,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-27,it,0
29,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-28,human,0
30,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-29,sharp,1
31,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-30,stick,1
32,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-31,x,0
33,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-32,one,0
34,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-33,in,1
35,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-34,tool,1
36,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-35,evolution,1
