Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-tpgf,randomiser-7xud,randomiser-5qjw,Randomise questionnaire elements?,Question Key,Response
19,1.72705E+12,22/09/2024 23:25:00,1.72705E+12,-4,22/09/2024 19:24:59,127065,4,questionnaire-g515,,40202302,BLIND,11737976,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x797,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-18,the
20,1.72705E+12,22/09/2024 23:25:00,1.72705E+12,-4,22/09/2024 19:24:59,127065,4,questionnaire-g515,,40202302,BLIND,11737976,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x797,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-19,one
21,1.72705E+12,22/09/2024 23:25:00,1.72705E+12,-4,22/09/2024 19:24:59,127065,4,questionnaire-g515,,40202302,BLIND,11737976,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x797,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-20,way
22,1.72705E+12,22/09/2024 23:25:00,1.72705E+12,-4,22/09/2024 19:24:59,127065,4,questionnaire-g515,,40202302,BLIND,11737976,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x797,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-21,pick
23,1.72705E+12,22/09/2024 23:25:00,1.72705E+12,-4,22/09/2024 19:24:59,127065,4,questionnaire-g515,,40202302,BLIND,11737976,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x797,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-22,had
24,1.72705E+12,22/09/2024 23:25:00,1.72705E+12,-4,22/09/2024 19:24:59,127065,4,questionnaire-g515,,40202302,BLIND,11737976,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x797,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-23,big
25,1.72705E+12,22/09/2024 23:25:00,1.72705E+12,-4,22/09/2024 19:24:59,127065,4,questionnaire-g515,,40202302,BLIND,11737976,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x797,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-24,the
26,1.72705E+12,22/09/2024 23:25:00,1.72705E+12,-4,22/09/2024 19:24:59,127065,4,questionnaire-g515,,40202302,BLIND,11737976,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x797,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-25,wood
27,1.72705E+12,22/09/2024 23:25:00,1.72705E+12,-4,22/09/2024 19:24:59,127065,4,questionnaire-g515,,40202302,BLIND,11737976,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x797,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-26,The
28,1.72705E+12,22/09/2024 23:25:00,1.72705E+12,-4,22/09/2024 19:24:59,127065,4,questionnaire-g515,,40202302,BLIND,11737976,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x797,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-27,it
29,1.72705E+12,22/09/2024 23:25:00,1.72705E+12,-4,22/09/2024 19:24:59,127065,4,questionnaire-g515,,40202302,BLIND,11737976,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x797,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-28,human
30,1.72705E+12,22/09/2024 23:25:00,1.72705E+12,-4,22/09/2024 19:24:59,127065,4,questionnaire-g515,,40202302,BLIND,11737976,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x797,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-29,pick
31,1.72705E+12,22/09/2024 23:25:00,1.72705E+12,-4,22/09/2024 19:24:59,127065,4,questionnaire-g515,,40202302,BLIND,11737976,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x797,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-30,stick
32,1.72705E+12,22/09/2024 23:25:00,1.72705E+12,-4,22/09/2024 19:24:59,127065,4,questionnaire-g515,,40202302,BLIND,11737976,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x797,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-31,then
33,1.72705E+12,22/09/2024 23:25:00,1.72705E+12,-4,22/09/2024 19:24:59,127065,4,questionnaire-g515,,40202302,BLIND,11737976,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x797,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-32,big
34,1.72705E+12,22/09/2024 23:25:00,1.72705E+12,-4,22/09/2024 19:24:59,127065,4,questionnaire-g515,,40202302,BLIND,11737976,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x797,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-33,that
35,1.72705E+12,22/09/2024 23:25:00,1.72705E+12,-4,22/09/2024 19:24:59,127065,4,questionnaire-g515,,40202302,BLIND,11737976,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x797,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-34,tool
36,1.72705E+12,22/09/2024 23:25:00,1.72705E+12,-4,22/09/2024 19:24:59,127065,4,questionnaire-g515,,40202302,BLIND,11737976,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x797,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-35,world
37,1.72705E+12,22/09/2024 23:25:00,1.72705E+12,-4,22/09/2024 19:24:59,127065,4,questionnaire-g515,,40202302,BLIND,11737976,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x797,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-36,had
38,1.72705E+12,22/09/2024 23:25:00,1.72705E+12,-4,22/09/2024 19:24:59,127065,4,questionnaire-g515,,40202302,BLIND,11737976,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x797,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-37,had
39,1.72705E+12,22/09/2024 23:25:00,1.72705E+12,-4,22/09/2024 19:24:59,127065,4,questionnaire-g515,,40202302,BLIND,11737976,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x797,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-38,could
40,1.72705E+12,22/09/2024 23:25:00,1.72705E+12,-4,22/09/2024 19:24:59,127065,4,questionnaire-g515,,40202302,BLIND,11737976,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x797,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-39,and
41,1.72705E+12,22/09/2024 23:25:00,1.72705E+12,-4,22/09/2024 19:24:59,127065,4,questionnaire-g515,,40202302,BLIND,11737976,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x797,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-40,put
42,1.72705E+12,22/09/2024 23:25:00,1.72705E+12,-4,22/09/2024 19:24:59,127065,4,questionnaire-g515,,40202302,BLIND,11737976,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x797,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-41,house
43,1.72705E+12,22/09/2024 23:25:00,1.72705E+12,-4,22/09/2024 19:24:59,127065,4,questionnaire-g515,,40202302,BLIND,11737976,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x797,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-42,But
44,1.72705E+12,22/09/2024 23:25:00,1.72705E+12,-4,22/09/2024 19:24:59,127065,4,questionnaire-g515,,40202302,BLIND,11737976,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x797,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-43,the
45,1.72705E+12,22/09/2024 23:25:00,1.72705E+12,-4,22/09/2024 19:24:59,127065,4,questionnaire-g515,,40202302,BLIND,11737976,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x797,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-44,schedule
46,1.72705E+12,22/09/2024 23:25:00,1.72705E+12,-4,22/09/2024 19:24:59,127065,4,questionnaire-g515,,40202302,BLIND,11737976,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x797,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-45,way
47,1.72705E+12,22/09/2024 23:25:00,1.72705E+12,-4,22/09/2024 19:24:59,127065,4,questionnaire-g515,,40202302,BLIND,11737976,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x797,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-46,for
48,1.72705E+12,22/09/2024 23:25:00,1.72705E+12,-4,22/09/2024 19:24:59,127065,4,questionnaire-g515,,40202302,BLIND,11737976,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x797,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-47,into
49,1.72705E+12,22/09/2024 23:25:00,1.72705E+12,-4,22/09/2024 19:24:59,127065,4,questionnaire-g515,,40202302,BLIND,11737976,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x797,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-48,by
50,1.72705E+12,22/09/2024 23:25:00,1.72705E+12,-4,22/09/2024 19:24:59,127065,4,questionnaire-g515,,40202302,BLIND,11737976,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x797,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-49,by
51,1.72705E+12,22/09/2024 23:25:00,1.72705E+12,-4,22/09/2024 19:24:59,127065,4,questionnaire-g515,,40202302,BLIND,11737976,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x797,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-50,and
52,1.72705E+12,22/09/2024 23:25:00,1.72705E+12,-4,22/09/2024 19:24:59,127065,4,questionnaire-g515,,40202302,BLIND,11737976,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x797,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,END QUESTIONNAIRE,266692
1,1.72703E+12,22/09/2024 19:29:15,1.72703E+12,-4,22/09/2024 15:29:15,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,BEGIN QUESTIONNAIRE,
2,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-1,The
3,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-2,strength
4,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-3,to
5,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-4,man
6,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-5,on
7,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-6,been
8,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-7,things
9,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-8,during
10,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-9,x
11,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-10,parts
12,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-11,of
13,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-12,all
14,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-13,surviving
15,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-14,and
16,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-15,times
17,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-16,the
18,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-17,most
19,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-18,the
20,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-19,big?
21,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-20,helper
22,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-21,dig
23,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-22,also
24,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-23,x
25,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-24,his
26,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-25,things
27,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-26,One
28,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-27,it
29,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-28,x
30,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-29,sharp
31,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-30,branch
32,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-31,x
33,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-32,x
34,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-33,in
35,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-34,item
36,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-35,life
37,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-36,x
38,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-37,and
39,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-38,would
40,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-39,and
41,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-40,put
42,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-41,place
43,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-42,In
44,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-43,the
45,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-44,home
46,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-45,many
47,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-46,had
48,1.72703E+12,22/09/2024 19:37:36,1.72703E+12,-4,22/09/2024 15:37:35,127065,4,questionnaire-g515,,40200912,BLIND,11737516,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 14.1.2,1440x900,1439x814,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-47,holes
